"transaction_id","amount","user_id","hour","merchant","location","card_type","risk_score","fraud_reason","risk_level","is_fraud_flag","time","diff"
"EB21E404","23636.38","USER_0007","0","Netflix","Bangalore","Visa","90","HIGH AMOUNT ($23,636.38 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366536","1"
"2C5CD15C","4142.16","USER_0047","11","Reliance Mart","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366538","1"
"B093A8BE","3821.57","USER_0008","10","WireTransfer_Global","Surat","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366538","1"
"FC5E38A3","641.75","USER_0004","15","D-Mart","Jaipur","RuPay","0","CLEAN","CLEAN","False","1772125366538","1"
"8F444B00","3763.58","USER_0005","2","CryptoExchange_BuyBit","Ahmedabad","Mastercard","75","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366538","1"
"7840FB18","1949.0","USER_0025","12","Ola","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125366538","1"
"74AB4508","4063.86","USER_0019","22","Swiggy","Surat","RuPay","0","CLEAN","CLEAN","False","1772125366538","1"
"58ED2814","527.11","USER_0031","11","Uber","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125366538","1"
"14D7E589","12040.78","USER_0049","0","Flipkart","Mumbai","Amex","90","HIGH AMOUNT ($12,040.78 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366538","1"
"3E6C3F9E","2829.66","USER_0047","4","Zomato","Bangalore","Visa","50","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366540","1"
"9FE62E70","2328.13","USER_0018","15","Flipkart","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125366540","1"
"DBDB9E1F","3504.66","USER_0043","5","Netflix","Kolkata","Visa","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366540","1"
"08CF81B9","4096.48","USER_0010","17","IRCTC","Bangalore","Amex","0","CLEAN","CLEAN","False","1772125366540","1"
"90C431FF","329.9","USER_0040","7","Flipkart","Pune","Visa","0","CLEAN","CLEAN","False","1772125366540","1"
"7A64454D","4074.1","USER_0048","14","MedPlus Pharmacy","Pune","Visa","0","CLEAN","CLEAN","False","1772125366540","1"
"DD1953A2","3472.56","USER_0008","9","D-Mart","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366540","1"
"BBEFB4F5","3803.22","USER_0036","21","IRCTC","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125366542","1"
"20557AF3","3996.47","USER_0044","19","Swiggy","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125366542","1"
"5DC060F1","17524.03","USER_0017","2","IRCTC","Bangalore","Amex","90","HIGH AMOUNT ($17,524.03 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366542","1"
"66E6E112","3127.2","USER_0048","1","WireTransfer_Global","Mumbai","RuPay","75","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366542","1"
"F157B371","4131.6","USER_0002","23","D-Mart","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125366542","1"
"90A5531A","2123.18","USER_0018","17","BookMyShow","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125366542","1"
"D3195CA9","3284.3","USER_0049","8","CasinoRoyal","Hyderabad","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366542","1"
"FC4B0D73","960.93","USER_0050","19","WireTransfer_Global","Jaipur","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366542","1"
"F421AEC2","2275.58","USER_0029","14","Ola","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125366544","1"
"4BA46B42","1957.38","USER_0031","14","Swiggy","Delhi","RuPay","0","CLEAN","CLEAN","False","1772125366544","1"
"30C18561","1562.32","USER_0012","7","Reliance Mart","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125366544","1"
"18A8BF03","481.2","USER_0048","18","CasinoRoyal","Pune","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366544","1"
"DEE3A854","4212.04","USER_0036","18","Zomato","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125366544","1"
"40C0B80E","765.51","USER_0028","11","IRCTC","Bangalore","Mastercard","0","CLEAN","CLEAN","False","1772125366544","1"
"3D2E7C12","2188.32","USER_0007","10","Swiggy","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125366544","1"
"0C1D1FDB","15616.32","USER_0010","5","Zomato","Pune","Amex","90","HIGH AMOUNT ($15,616.32 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366546","1"
"8CF0D310","339.18","USER_0003","13","Reliance Mart","Surat","Visa","0","CLEAN","CLEAN","False","1772125366546","1"
"EC7902AD","3384.83","USER_0001","1","Ola","Hyderabad","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366546","1"
"58D8B2E6","1805.46","USER_0025","18","Amazon","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366546","1"
"CB9502AD","825.43","USER_0029","0","WireTransfer_Global","Delhi","Visa","55","OFF-HOURS (hour=0:00, between 00:00-06:00) | HIGH-RISK MERCHANT CATEGORY","HIGH","True","1772125366548","1"
"78DE7646","3036.78","USER_0025","2","Amazon","Kolkata","Mastercard","50","OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366548","1"
"9B219A4F","1733.16","USER_0005","19","Myntra","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125366548","1"
"93D410AF","4093.31","USER_0035","7","Zomato","Kolkata","Visa","0","CLEAN","CLEAN","False","1772125366548","1"
"0169A611","2651.62","USER_0011","21","Zomato","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125366548","1"
"88A7CBE7","13429.57","USER_0034","1","Uber","Surat","Mastercard","90","HIGH AMOUNT ($13,429.57 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366548","1"
"C744A840","806.53","USER_0034","0","Amazon","Mumbai","RuPay","30","OFF-HOURS (hour=0:00, between 00:00-06:00)","MEDIUM","True","1772125366548","1"
"2BD20F9B","487.51","USER_0032","17","WireTransfer_Global","Ahmedabad","RuPay","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366548","1"
"37C2C7C8","3142.38","USER_0034","4","CryptoExchange_BuyBit","Surat","RuPay","75","OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366548","1"
"C9BF50C1","2789.75","USER_0005","12","MedPlus Pharmacy","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125366548","1"
"DDE13404","3759.04","USER_0006","9","WireTransfer_Global","Pune","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366548","1"
"F0A62126","2532.05","USER_0032","6","BookMyShow","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125366550","1"
"543981CD","2785.24","USER_0011","11","D-Mart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366550","1"
"F5AC9FAB","3355.71","USER_0026","15","Netflix","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125366550","1"
"E3D879EF","6645.27","USER_0012","0","Amazon","Delhi","Visa","90","HIGH AMOUNT ($6,645.27 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366550","1"
"6179189E","10550.37","USER_0044","4","Zomato","Delhi","Mastercard","90","HIGH AMOUNT ($10,550.37 > $5000) | OFF-HOURS (hour=4:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366554","1"
"E1B02978","3282.06","USER_0019","23","IRCTC","Surat","Amex","0","CLEAN","CLEAN","False","1772125366554","1"
"0ABE4C22","3702.28","USER_0043","17","Reliance Mart","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125366554","1"
"2D01BAD7","1498.03","USER_0003","22","Flipkart","Surat","RuPay","0","CLEAN","CLEAN","False","1772125366554","1"
"B3091F21","3159.18","USER_0050","12","Flipkart","Delhi","Visa","0","CLEAN","CLEAN","False","1772125366554","1"
"9334C35E","23954.35","USER_0007","1","CasinoRoyal","Chennai","Mastercard","100","HIGH AMOUNT ($23,954.35 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366554","1"
"CDC59A3F","8529.67","USER_0022","2","Amazon","Ahmedabad","RuPay","90","HIGH AMOUNT ($8,529.67 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366554","1"
"3193C30A","21940.74","USER_0045","2","WireTransfer_Global","Chennai","RuPay","100","HIGH AMOUNT ($21,940.74 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366554","1"
"3D78ACA1","1376.32","USER_0006","11","MedPlus Pharmacy","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125366554","1"
"495CAA09","1612.94","USER_0013","21","Zomato","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366554","1"
"AA9E49B3","16194.88","USER_0031","3","Swiggy","Hyderabad","Mastercard","90","HIGH AMOUNT ($16,194.88 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366554","1"
"6B1464B6","4267.61","USER_0041","11","Flipkart","Ahmedabad","RuPay","0","CLEAN","CLEAN","False","1772125366554","1"
"63F1C6FE","2918.86","USER_0002","18","MedPlus Pharmacy","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125366554","1"
"3028C280","4250.04","USER_0045","22","BigBasket","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125366554","1"
"E0AC0E9F","3247.14","USER_0048","22","CasinoRoyal","Mumbai","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366554","1"
"5C350062","19435.97","USER_0038","1","IRCTC","Kolkata","Amex","90","HIGH AMOUNT ($19,435.97 > $5000) | OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366556","1"
"40B2C057","1790.9","USER_0046","19","Amazon","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125366556","1"
"463319C8","2657.9","USER_0026","10","Reliance Mart","Jaipur","Visa","0","CLEAN","CLEAN","False","1772125366556","1"
"AC662057","1585.97","USER_0027","17","Netflix","Chennai","Visa","0","CLEAN","CLEAN","False","1772125366556","1"
"457D60D6","1454.61","USER_0035","21","BookMyShow","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125366556","1"
"10D041B7","1427.66","USER_0033","17","Reliance Mart","Delhi","Visa","0","CLEAN","CLEAN","False","1772125366556","1"
"F7CFCFC3","11703.12","USER_0014","0","WireTransfer_Global","Pune","RuPay","100","HIGH AMOUNT ($11,703.12 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366556","1"
"4EEFD17F","4071.4","USER_0046","8","CasinoRoyal","Mumbai","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366558","1"
"22E9F908","4266.98","USER_0008","3","Amazon","Mumbai","Amex","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366558","1"
"3CB7490E","4300.36","USER_0007","5","MedPlus Pharmacy","Jaipur","Amex","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366558","1"
"0E975DAD","1675.41","USER_0050","9","Myntra","Surat","Amex","0","CLEAN","CLEAN","False","1772125366558","1"
"B61CD1D3","1297.16","USER_0022","8","WireTransfer_Global","Pune","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366558","1"
"D2D5B82F","2695.96","USER_0008","12","WireTransfer_Global","Bangalore","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366558","1"
"B1A8386C","4955.41","USER_0041","1","Netflix","Jaipur","Visa","50","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366558","1"
"4A7F1E7D","4403.75","USER_0031","7","Swiggy","Mumbai","Mastercard","0","CLEAN","CLEAN","False","1772125366560","1"
"B5E316A3","1557.6","USER_0044","13","Swiggy","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125366560","1"
"70891323","15404.98","USER_0011","2","Zomato","Chennai","Amex","90","HIGH AMOUNT ($15,404.98 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366560","1"
"CBEE965C","970.31","USER_0001","5","Reliance Mart","Chennai","Mastercard","30","OFF-HOURS (hour=5:00, between 00:00-06:00)","MEDIUM","True","1772125366560","1"
"89D7C986","707.27","USER_0017","15","Uber","Chennai","Mastercard","0","CLEAN","CLEAN","False","1772125366560","1"
"45F026E4","2914.93","USER_0004","3","Netflix","Chennai","Visa","50","OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366560","1"
"8138E794","933.47","USER_0023","17","Amazon","Bangalore","Amex","0","CLEAN","CLEAN","False","1772125366560","1"
"71D0BCEF","2239.13","USER_0033","1","WireTransfer_Global","Surat","Visa","75","OFF-HOURS (hour=1:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours) | HIGH-RISK MERCHANT CATEGORY","CRITICAL","True","1772125366560","1"
"1D0E65D9","4071.52","USER_0033","9","Swiggy","Hyderabad","RuPay","0","CLEAN","CLEAN","False","1772125366562","1"
"FCF28C6F","4080.47","USER_0002","20","BookMyShow","Delhi","Amex","0","CLEAN","CLEAN","False","1772125366562","1"
"A44AE5D3","526.92","USER_0013","19","Ola","Hyderabad","Amex","0","CLEAN","CLEAN","False","1772125366562","1"
"DE05FF4B","2891.02","USER_0021","12","Swiggy","Ahmedabad","Mastercard","0","CLEAN","CLEAN","False","1772125366562","1"
"6137284D","3781.18","USER_0039","7","BookMyShow","Pune","Amex","0","CLEAN","CLEAN","False","1772125366562","1"
"B3F27F80","4408.16","USER_0033","13","MedPlus Pharmacy","Chennai","Visa","0","CLEAN","CLEAN","False","1772125366562","1"
"4507FFF6","3820.14","USER_0030","16","BigBasket","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125366562","1"
"CF70F4E1","4421.79","USER_0027","23","IRCTC","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125366562","1"
"639CCC09","20760.94","USER_0016","3","Ola","Ahmedabad","RuPay","90","HIGH AMOUNT ($20,760.94 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366564","1"
"34E7ABCF","542.8","USER_0042","11","Myntra","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125366564","1"
"7897F4CD","1202.39","USER_0023","22","Amazon","Chennai","Visa","0","CLEAN","CLEAN","False","1772125366564","1"
"E6268EA0","4398.9","USER_0045","11","CryptoExchange_BuyBit","Pune","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366564","1"
"7A203539","142.55","USER_0010","16","BookMyShow","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125366564","1"
"552D90F4","3648.52","USER_0030","17","CasinoRoyal","Delhi","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366564","1"
"71FE96B7","1267.51","USER_0007","7","Zomato","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125366564","1"
"C5BCBC20","1212.11","USER_0047","15","WireTransfer_Global","Bangalore","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366564","1"
"8E2990E7","16647.06","USER_0007","0","D-Mart","Ahmedabad","Amex","90","HIGH AMOUNT ($16,647.06 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366564","1"
"8582D15B","3326.64","USER_0035","9","Reliance Mart","Surat","Mastercard","0","CLEAN","CLEAN","False","1772125366564","1"
"1F9FCA44","13467.99","USER_0044","3","MedPlus Pharmacy","Pune","Visa","90","HIGH AMOUNT ($13,467.99 > $5000) | OFF-HOURS (hour=3:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366564","1"
"82E83DFF","2463.28","USER_0033","7","Zomato","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125366564","1"
"DDF979DA","984.31","USER_0002","10","CryptoExchange_BuyBit","Hyderabad","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366566","1"
"F018D9C4","17326.33","USER_0020","2","MedPlus Pharmacy","Chennai","Visa","90","HIGH AMOUNT ($17,326.33 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366566","1"
"D6F3E156","16648.85","USER_0032","5","Myntra","Surat","Mastercard","90","HIGH AMOUNT ($16,648.85 > $5000) | OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366566","1"
"A6814A2F","1592.74","USER_0039","19","WireTransfer_Global","Mumbai","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366566","1"
"FC2AF21E","2873.01","USER_0044","10","IRCTC","Delhi","Mastercard","0","CLEAN","CLEAN","False","1772125366566","1"
"01517F1C","354.57","USER_0008","7","Flipkart","Mumbai","Amex","0","CLEAN","CLEAN","False","1772125366568","1"
"B6DD22BE","780.04","USER_0036","6","CryptoExchange_BuyBit","Pune","Mastercard","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366568","1"
"BBB2E923","4458.61","USER_0045","15","CasinoRoyal","Jaipur","Amex","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366568","1"
"2F8B22E3","2743.83","USER_0030","13","MedPlus Pharmacy","Pune","RuPay","0","CLEAN","CLEAN","False","1772125366568","1"
"8C96A887","314.3","USER_0030","10","Uber","Jaipur","Mastercard","0","CLEAN","CLEAN","False","1772125366568","1"
"F38B018A","2769.24","USER_0029","7","D-Mart","Mumbai","Visa","0","CLEAN","CLEAN","False","1772125366570","1"
"B1EBB9E2","15288.91","USER_0035","2","Reliance Mart","Delhi","RuPay","90","HIGH AMOUNT ($15,288.91 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366570","1"
"1694E836","1618.27","USER_0014","5","BookMyShow","Delhi","Visa","50","OFF-HOURS (hour=5:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","HIGH","True","1772125366570","1"
"309AB34D","116.6","USER_0034","7","BookMyShow","Delhi","Amex","0","CLEAN","CLEAN","False","1772125366570","1"
"CC210CB3","4362.37","USER_0024","17","BookMyShow","Hyderabad","Mastercard","0","CLEAN","CLEAN","False","1772125366570","1"
"EEC59F7B","2743.26","USER_0031","20","Myntra","Kolkata","RuPay","0","CLEAN","CLEAN","False","1772125366570","1"
"B4B4C2CD","1152.49","USER_0020","8","D-Mart","Pune","Mastercard","0","CLEAN","CLEAN","False","1772125366570","1"
"F5BEDF9C","22889.23","USER_0023","0","BigBasket","Jaipur","RuPay","90","HIGH AMOUNT ($22,889.23 > $5000) | OFF-HOURS (hour=0:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366570","1"
"80A79052","2627.79","USER_0011","7","D-Mart","Surat","Visa","0","CLEAN","CLEAN","False","1772125366570","1"
"E72946EE","18762.93","USER_0022","2","MedPlus Pharmacy","Jaipur","Amex","90","HIGH AMOUNT ($18,762.93 > $5000) | OFF-HOURS (hour=2:00, between 00:00-06:00) | CRITICAL COMBO (high-value + off-hours)","CRITICAL","True","1772125366570","1"
"746E5694","1730.09","USER_0032","14","CasinoRoyal","Pune","Visa","25","HIGH-RISK MERCHANT CATEGORY","LOW","False","1772125366570","1"
"D41D3447","2295.64","USER_0009","7","BigBasket","Chennai","RuPay","0","CLEAN","CLEAN","False","1772125366572","1"
"2CD7734C","1813.97","USER_0032","18","Myntra","Bangalore","RuPay","0","CLEAN","CLEAN","False","1772125366572","1"
"9D4A82AC","3723.28","USER_0011","17","Uber","Delhi","Visa","0","CLEAN","CLEAN","False","1772125366572","1"
"9FED6DDF","3197.2","USER_0014","11","IRCTC","Hyderabad","Visa","0","CLEAN","CLEAN","False","1772125366572","1"
"862F6F2C","1610.02","USER_0036","6","Netflix","Ahmedabad","Amex","0","CLEAN","CLEAN","False","1772125366572","1"
